vertex_index,old_full_qmi_raw_score,archived_raw_score,new_dynamics_raw_score,dynamics_score_from_qmi_block,absolute_difference,relative_difference,old_processed_score,new_processed_score,old_anchor,new_anchor,old_tier,new_tier
70,3560.2482131464876,3560.2482131464876,3560.2482131464444,3560.2482131464863,4.320099833421409e-11,1.2134265856715022e-14,0.6147899721039303,0.6147899721039296,False,False,1,1
71,3560.1840544214347,3560.1840544214347,3560.184054421389,3560.184054421433,4.547473508864641e-11,1.2773141611083506e-14,0.6147825596080858,0.6147825596080849,False,False,1,1
72,3688.4381318700516,3688.4381318700516,3688.4381318700093,3688.43813187005,4.229150363244116e-11,1.1465965300331394e-14,0.6293189997553092,0.6293189997553088,False,False,2,2
73,3688.3693814842586,3688.3693814842586,3688.3693814842177,3688.369381484259,4.092726157978177e-11,1.1096302280687512e-14,0.6293113563494959,0.6293113563494956,False,False,2,2
74,3688.3269952166993,3688.3269952166993,3688.326995216656,3688.326995216698,4.320099833421409e-11,1.1712898121625443e-14,0.6293066439273098,0.6293066439273092,False,False,2,2
75,3688.258274001015,3688.258274001015,3688.2582740009734,3688.2582740010153,4.1382008930668235e-11,1.1219932514589635e-14,0.6292990035098835,0.6292990035098833,False,False,2,2
76,3560.3631304899777,3560.3631304899777,3560.3631304899327,3560.3631304899764,4.501998773775995e-11,1.2644774167056462e-14,0.6148032485749872,0.6148032485749864,False,False,1,1
77,3560.2989382133205,3560.2989382133205,3560.2989382132764,3560.29893821332,4.411049303598702e-11,1.2389547563700696e-14,0.6147958324583733,0.6147958324583727,False,False,1,1
78,3560.2477166701647,3560.2477166701647,3560.247716670122,3560.2477166701665,4.274625098332763e-11,1.2006538416744615e-14,0.6147899147447239,0.6147899147447233,False,False,1,1
79,3560.1835553701576,3560.1835553701576,3560.183555370115,3560.183555370157,4.274625098332763e-11,1.2006754797473704e-14,0.6147825019502788,0.6147825019502783,False,False,1,1
80,3688.4349093352275,3688.4349093352275,3688.4349093351857,3688.4349093352266,4.18367562815547e-11,1.1342685260804834e-14,0.6293186414896925,0.6293186414896921,False,False,2,2
81,3688.366157548323,3688.366157548323,3688.366157548282,3688.366157548323,4.092726157978177e-11,1.109631197977002e-14,0.6293109979207199,0.6293109979207197,False,False,2,2
82,3688.3237761454066,3688.3237761454066,3688.323776145365,3688.3237761454075,4.1382008930668235e-11,1.1219733256150235e-14,0.6293062860348224,0.6293062860348222,False,False,2,2
83,3688.2550535294995,3688.2550535294995,3688.2550535294567,3688.255053529498,4.274625098332763e-11,1.158983051956272e-14,0.6292986454543414,0.629298645454341,False,False,2,2
84,3560.355358194528,3560.355358194528,3560.3553581944825,3560.355358194527,4.547473508864641e-11,1.2772527041150986e-14,0.6148023506513625,0.6148023506513616,False,False,1,1
85,3560.2911627746007,3560.2911627746007,3560.291162774557,3560.2911627746007,4.3655745685100555e-11,1.2261847048228165e-14,0.6147949341543156,0.6147949341543149,False,False,1,1
86,3560.2399495118725,3560.2399495118725,3560.2399495118284,3560.239949511872,4.411049303598702e-11,1.2389752842932622e-14,0.6147890173835278,0.6147890173835269,False,False,1,1
87,3560.175785069491,3560.175785069491,3560.1757850694457,3560.1757850694908,4.547473508864641e-11,1.2773171279731848e-14,0.6147816042087597,0.6147816042087588,False,False,1,1
88,3688.434417779213,3688.434417779213,3688.4344177791727,3688.4344177792145,4.0472514228895307e-11,1.0972816551599037e-14,0.6293185868408752,0.629318586840875,False,False,2,2
89,3688.365663435084,3688.365663435084,3688.365663435044,3688.3656634350846,4.001776687800884e-11,1.0849728722596098e-14,0.6293109429864698,0.6293109429864698,False,False,2,2
90,3688.3232847585086,3688.3232847585086,3688.3232847584673,3688.323284758507,4.1382008930668235e-11,1.1219734750929705e-14,0.6293062314029859,0.6293062314029856,False,False,2,2
91,3688.25455958576,3688.25455958576,3688.254559585718,3688.2545595857605,4.18367562815547e-11,1.1343239899974128e-14,0.629298590537106,0.6292985905371058,False,False,2,2
92,3560.3548616167127,3560.3548616167127,3560.35486161667,3560.3548616167136,4.274625098332763e-11,1.200617709323421e-14,0.6148022932822741,0.6148022932822735,False,False,1,1
93,3560.2906636215007,3560.2906636215007,3560.290663621454,3560.2906636215002,4.6838977141305804e-11,1.3155941906625554e-14,0.6147948764865969,0.614794876486596,False,False,1,1
94,3560.2394531173777,3560.2394531173777,3560.2394531173363,3560.2394531173773,4.1382008930668235e-11,1.1623377999037053e-14,0.614788960033633,0.6147889600336326,False,False,1,1
95,3560.1752861001455,3560.1752861001455,3560.1752861001005,3560.1752861001446,4.501998773775995e-11,1.2645441339231173e-14,0.6147815465602756,0.6147815465602748,False,False,1,1
